prix,kilometrage,couleur_du_vehicule,etat_du_vehicule,boite,annee,cylindree,marque,modele,puissance_fiscale,type_de_carrosserie,carburant,kilometrage_log
11.225256725762893,105000.0,Blanc,inconnu,manuelle,2020.0,1.4,renault,kadjar,5.0,inconnu,Diesel,11.561725152903833
10.434145214930487,116000.0,Rouge,Avec kilométrage,manuelle,2017.0,1.2,citroen,c4 aircross,4.0,Compacte,Essence,11.661354090741
11.51293546492023,32000.0,Noir,Nouveau,manuelle,2020.0,1.6,jeep,compass,120.0,4 x 4,Diesel,10.373522431293592
10.25769445336048,80000.0,Rouge,Avec kilométrage,manuelle,2020.0,1.2,mahindra,inconnu,5.0,Compacte,Essence,11.289794413577894
11.373674891823535,105257.0,Blanc,Avec kilométrage,automatique,2019.0,1.8,bmw,serie 3,7.0,Berline,Essence,11.56416975815724
10.53212287826962,200000.0,Blanc,Avec kilométrage,manuelle,2016.0,0.8,volkswagen,polo,60.0,Autres,Essence,12.206077645517674
10.87806606028079,205000.0,Gris,Avec kilométrage,manuelle,2018.0,1.5,nissan,qashqai,6.0,Autres,Diesel,12.230770136157428
10.768506042432708,325.0,Blanc,Avec kilométrage,automatique,2007.0,2.0,mercedes-benz,classe c,11.0,Autres,Essence,5.786897381366708
10.915106645867503,309000.0,Blanc,inconnu,manuelle,2015.0,2.2,ford,ranger,7.0,4 x 4,Diesel,12.6410997921206
11.170449240431308,102000.0,Bleu,Nouveau,automatique,2017.0,1.6,kia,sportage,8.0,Compacte,Essence,11.532737896139919
11.277215789596893,115000.0,Gris,Nouveau,automatique,2017.0,2.0,kia,sportage,9.0,4 x 4,Essence,11.652696102959753
10.275085591132715,133000.0,Gris,Avec kilométrage,manuelle,2016.0,1.2,chevrolet,inconnu,5.0,Berline,Essence,11.798111925972618
11.156264806643742,90000.0,Noir,Avec kilométrage,automatique,2014.0,2.0,kia,sportage,12.0,4 x 4,Essence,11.407576060361786
10.203629181337648,170000.0,Blanc,Avec kilométrage,manuelle,2016.0,1.2,nissan,micra,5.0,Compacte,Essence,12.04355959836804
11.082157933374816,128000.0,Blanc,Nouveau,manuelle,2021.0,1.5,citroen,jumpy,6.0,Autres,Diesel,11.759793355371237
10.434145214930487,73000.0,Noir,Pièces manquantes,manuelle,2022.0,1.4,dacia,dokker,5.0,Utilitaire,Diesel,11.19822841866684
11.002116507732017,89000.0,Noir,RS,manuelle,2018.0,1.3,renault,kadjar,7.0,4 x 4,Essence,11.39640288460621
10.292179440058462,147500.0,Gris,inconnu,manuelle,2012.0,1.2,volkswagen,polo,5.0,Compacte,Essence,11.901590234400047
10.571342565808699,79000.0,Gris,Avec kilométrage,manuelle,2021.0,1.2,renault,clio,4.0,Berline,Essence,11.277215789596893
10.62135173563291,700.0,Blanc,Avec kilométrage,automatique,2003.0,2.5,isuzu,landwind,10.0,Pick up,Diesel,6.55250788703459
10.12667110305036,350.0,Bleu,Nouveau,manuelle,2006.0,1.6,chevrolet,optra,6.0,Berline,Essence,5.860786223465865
10.25769445336048,230.0,Autre,Avec kilométrage,manuelle,2011.0,1.6,citroen,c5,6.0,Autres,Diesel,5.442417710521793
9.15915233520675,73757.0,Blanc,Avec kilométrage,manuelle,1995.0,1.2,peugeot,106,4.0,Autres,Essence,11.208544742895397
11.782196591288216,124000.0,Gris,Avec kilométrage,automatique,2022.0,1.3,jeep,compass,7.0,4 x 4,Essence,11.728044909070785
10.298935994257638,129000.0,Gris,Avec kilométrage,manuelle,2018.0,1.1,suzuki,celerio,4.0,Compacte,Essence,11.767575435251748
10.308985993422082,347643.0,Gris,Avec kilométrage,manuelle,2011.0,3.0,peugeot,bipper,4.0,Autres,Diesel,12.758934246640994
10.819798284210286,200.0,Blanc,Avec kilométrage,manuelle,2018.0,1.2,seat,leon,6.0,Compacte,Essence,5.303304908059076
11.451060699493427,66000.0,Gris,Avec kilométrage,automatique,2018.0,2.0,mercedes-benz,classe gla,12.0,Compacte,Essence,11.097425172408931
11.314486721293981,138.0,Blanc,Avec kilométrage,manuelle,2021.0,1.5,peugeot,3008,7.0,inconnu,Diesel,4.9344739331306915
10.12667110305036,190000.0,Blanc,Avec kilométrage,manuelle,2015.0,1.2,chevrolet,aveo,5.0,Berline,Essence,12.154784614286667
10.571342565808699,160000.0,Beige,Avec kilométrage,manuelle,2014.0,1.2,fiat,500,5.0,Compacte,Essence,11.982935344196433
11.49273296168228,71000.0,Blanc,Avec kilométrage,automatique,2018.0,1.4,audi,q3,8.0,4 x 4,Essence,11.170449240431308
10.839600519357369,145.0,Blanc,Avec kilométrage,manuelle,2021.0,1.5,peugeot,308,5.0,Compacte,Diesel,4.983606621708336
9.210440366976517,300.0,Gris,RS,manuelle,2010.0,1.9,ford,ranger,1.0,Compacte,Diesel,5.707110264748875
9.082620630373812,12000.0,Vert,Avec kilométrage,manuelle,1997.0,1.7,rover,45,6.0,Berline,Diesel,9.392745258631441
9.770013301136158,192000.0,Blanc,Nouveau,manuelle,2009.0,1.2,peugeot,206,5.0,inconnu,Essence,12.165255859329688
10.021315031649332,200000.0,Blanc,Avec kilométrage,manuelle,2009.0,3.0,fiat,500,4.0,Autres,Essence,12.206077645517674
9.305741456739435,1111.0,Argent,Nouveau,manuelle,2013.0,2.5,mitsubishi,l200,10.0,Compacte,Diesel,7.013915474810528
9.90353755128617,180000.0,Noir,Nouveau,manuelle,2006.0,1.2,ford,fiesta,5.0,Compacte,Essence,12.100717685412471
11.156264806643742,220000.0,Corail,Nouveau,manuelle,2008.0,2.5,toyota,hilux,10.0,4 x 4,Diesel,12.301387370778713
10.736418414365374,180000.0,Gris,Nouveau,automatique,2018.0,1.6,volkswagen,passat,7.0,Berline,Essence,12.100717685412471
10.859018228147887,150000.0,Blanc,Nouveau,manuelle,2022.0,2.0,peugeot,expert,9.0,Compacte,Diesel,11.918397239722838
10.085850775128717,180000.0,Noir,Nouveau,manuelle,2008.0,1.4,renault,megane,6.0,Compacte,Essence,12.100717685412471
10.645448706505872,61000.0,Gris,Avec kilométrage,automatique,2021.0,1.2,suzuki,swift,5.0,Berline,Essence,11.0186455364637
11.225256725762893,253000.0,Noir,Avec kilométrage,automatique,2016.0,1.4,mercedes-benz,classe c,8.0,Berline,Essence,12.441148720271016
10.158168529848494,150.0,Beige,Nouveau,manuelle,2016.0,0.8,chevrolet,spark,4.0,Compacte,Essence,5.017279836814924
10.165890277802454,126000.0,Marron,Avec kilométrage,manuelle,2015.0,1.4,peugeot,301,5.0,Berline,Essence,11.744045122410057
11.002116507732017,268.0,Bleu,Nouveau,manuelle,2008.0,2.0,volkswagen,passat,10.0,inconnu,Diesel,5.594711379601839
10.778977123006351,130000.0,Noir,Avec kilométrage,manuelle,2015.0,1.2,volkswagen,golf,5.0,Berline,Essence,11.775297421715827
11.264476926102367,100000.0,Gris,Avec kilométrage,manuelle,2022.0,1.9,peugeot,inconnu,7.0,4 x 4,Diesel,11.51293546492023
10.53212287826962,27500.0,Gris,Nouveau,manuelle,2023.0,0.8,toyota,inconnu,4.0,Compacte,Essence,10.221977646629885
10.596659732783579,1000.0,Blanc,Avec kilométrage,manuelle,2011.0,1.9,isuzu,d-max,20.0,Pick up,Diesel,6.90875477931522
10.571342565808699,45000.0,Blanc,Nouveau,automatique,2013.0,1.2,peugeot,208,4.0,Compacte,Essence,10.714439990727769
9.99884318585288,300000.0,Blanc,Avec kilométrage,manuelle,2010.0,1.2,renault,symbol,5.0,Berline,Essence,12.611541086966115
11.402005077384885,267000.0,Blanc,Avec kilométrage,automatique,2011.0,3.0,mercedes-benz,classe ml,11.0,4 x 4,Diesel,12.495007682693725
10.389026137075234,277000.0,Blanc,Avec kilométrage,manuelle,2010.0,1.6,peugeot,3008,6.0,Autres,Diesel,12.531776395271262
10.275085591132715,320000.0,Gris,Avec kilométrage,manuelle,2005.0,2.2,nissan,x-trail,9.0,4 x 4,Diesel,12.676079399771027
10.34177474101152,116000.0,Noir,Avec kilométrage,manuelle,2019.0,1.2,peugeot,208,4.0,Compacte,Essence,11.661354090741
10.968215530759236,150.0,Blanc,Nouveau,automatique,2011.0,1.8,mercedes-benz,classe c coupe,9.0,Berline,Essence,5.017279836814924
11.251573687764477,132500.0,Blanc,Nouveau,manuelle,2018.0,1.5,mercedes-benz,classe b,5.0,Monospace,Diesel,11.794345471549745
11.429554725537322,92000.0,Gris,Avec kilométrage,automatique,2022.0,1.5,haval,h6,8.0,4 x 4,Essence,11.429554725537322
11.608244735642321,99000.0,Bleu,Avec kilométrage,automatique,2021.0,1.6,hyundai,tucson,10.0,4 x 4,Hybride essence,11.502885230075814
9.770013301136158,267.0,Vert,Avec kilométrage,manuelle,1997.0,1.6,volkswagen,golf 3,6.0,Autres,Essence,5.5909869805108565
11.461642696843066,260000.0,Noir,Nouveau,automatique,2017.0,2.3,infiniti,finiti,9.0,Berline,Diesel,12.468440756144114
10.859018228147887,200.0,Autre,Avec kilométrage,automatique,2015.0,1.4,opel,astra,8.0,inconnu,Essence,5.303304908059076
9.680406499268875,200000.0,Blanc,Nouveau,manuelle,2002.0,1.4,fiat,scudo,5.0,Berline,Diesel,12.206077645517674
10.714439990727769,100000.0,Noir,Nouveau,automatique,2022.0,1.4,toyota,yaris,5.0,Compacte,Essence,11.51293546492023
11.362114203075018,92000.0,Bleu,Avec kilométrage,automatique,2016.0,1.9,bmw,x1,8.0,Berline,Diesel,11.429554725537322
9.305741456739435,250000.0,Jaune,Avec kilométrage,manuelle,2008.0,3.0,dacia,logan,5.0,Autres,Diesel,12.429220196836383
10.604131561522696,110.0,Gris,Avec kilométrage,manuelle,2018.0,0.8,seat,ibiza,4.0,Compacte,Essence,4.709530201312334
10.021315031649332,136000.0,Noir,Avec kilométrage,manuelle,2008.0,1.4,peugeot,206,6.0,Berline,Essence,11.820417517632333
10.859018228147887,380000.0,Gris,Avec kilométrage,automatique,2007.0,3.0,bmw,x5,15.0,4 x 4,Diesel,12.847929163278053
9.798182590890704,325000.0,Noir,Nouveau,manuelle,2005.0,3.5,opel,astra,5.0,Autres,Essence,12.691583538230217
10.819798284210286,124000.0,Noir,Avec kilométrage,manuelle,2017.0,1.6,ssangyong,tivoli,7.0,Autres,Essence,11.728044909070785
9.798182590890704,325000.0,Noir,Nouveau,manuelle,2005.0,3.5,opel,astra,5.0,Autres,Essence,12.691583538230217
10.53212287826962,300000.0,Noir,Avec kilométrage,manuelle,2010.0,1.9,audi,a3,6.0,Autres,Diesel,12.611541086966115
9.770013301136158,320000.0,Gris,inconnu,manuelle,2010.0,1.4,volkswagen,caddy,17500.0,Autres,Diesel,12.676079399771027
10.859018228147887,201000.0,Gris,Avec kilométrage,manuelle,2015.0,1.2,mercedes-benz,classe a,6.0,Compacte,Essence,12.211065162153215
10.308985993422082,485000.0,Blanc,Avec kilométrage,manuelle,2008.0,2.8,iveco,daily,8.0,Autres,Diesel,13.091906231773164
9.61587214452889,150.0,Gris,Avec kilométrage,manuelle,2002.0,1.2,peugeot,406,7.0,Berline,Essence,5.017279836814924
11.51293546492023,85000.0,Noir,Avec kilométrage,automatique,2021.0,1.6,kia,sportage,8.0,Compacte,Essence,11.350418300109132
10.778977123006351,290000.0,Gris,Avec kilométrage,manuelle,2016.0,1.5,nissan,qashqai,6.0,Monospace,Diesel,12.577639650232573
10.518700218288165,125000.0,Bleu,Avec kilométrage,manuelle,2019.0,1.2,peugeot,308,6.0,Berline,Essence,11.736077016252437
11.849404844423074,73400.0,Noir,Avec kilométrage,automatique,2021.0,1.6,bmw,serie 3,9.0,Berline,Essence,11.203692838488003
10.799595985047786,180000.0,Noir,Avec kilométrage,automatique,2017.0,1.6,volkswagen,jetta,7.0,Berline,Essence,12.100717685412471
10.25769445336048,124000.0,Blanc,Avec kilométrage,automatique,2017.0,1.2,fiat,grande punto,4.0,inconnu,Essence,11.728044909070785
10.985309671896763,132000.0,Gris,Nouveau,manuelle,2020.0,1.2,seat,leon st,6.0,Compacte,Essence,11.790564777297387
10.596659732783579,120000.0,Noir,Avec kilométrage,manuelle,2015.0,1.5,citroen,berlingo,4.0,Berline,Diesel,11.695255355062795
10.933124826700707,100000.0,Gris,Avec kilométrage,automatique,2020.0,1.6,renault,koleos,7.0,Compacte,Essence,11.51293546492023
10.203629181337648,327000.0,Gris,Avec kilométrage,manuelle,2012.0,1.5,renault,clio,4.0,Compacte,Diesel,12.69771850797869
10.62135173563291,110000.0,Gris,Avec kilométrage,automatique,2012.0,2.3,toyota,previa,14.0,Monospace,Essence,11.608244735642321
9.472781556562168,372893.0,Vert,Avec kilométrage,manuelle,1997.0,0.8,peugeot,106,5.0,Berline,Essence,12.82904947593288
11.418625774449598,41000.0,Blanc,RS,automatique,2021.0,1.5,kia,c'eed,5.0,inconnu,Hybride essence,10.62135173563291
11.373674891823535,52000.0,Noir,Nouveau,manuelle,2021.0,1.5,nissan,qashqai,6.0,Berline,Diesel,10.859018228147887
10.839600519357369,180000.0,Bleu,Avec kilométrage,manuelle,2010.0,2.5,nissan,navara,8.0,Pick up,Diesel,12.100717685412471
10.545367754151743,184000.0,Noir,Avec kilométrage,manuelle,2010.0,2.0,volkswagen,tiguan,12.0,inconnu,Essence,12.122696471358964
9.852246888342531,162000.0,Gris,Avec kilométrage,manuelle,2008.0,1.2,fiat,punto,5.0,Autres,Essence,11.995357787034976
10.518700218288165,40000.0,Gris,Avec kilométrage,manuelle,2010.0,1.6,volkswagen,golf,7.0,inconnu,Diesel,10.596659732783579
10.985309671896763,130000.0,Blanc,Avec kilométrage,automatique,2020.0,0.8,renault,clio,5.0,Compacte,Hybride essence,11.775297421715827
10.645448706505872,158000.0,Beige,Avec kilométrage,manuelle,2010.0,2.0,volkswagen,tiguan,11.0,inconnu,Essence,11.970356641102999
10.968215530759236,270000.0,Noir,Avec kilométrage,automatique,2009.0,2.2,mercedes-benz,classe e,10.0,Compacte,Diesel,12.506180941677357
12.013706813470414,62000.0,Noir,inconnu,automatique,2021.0,2.0,mercedes-benz,classe cla,10.0,Berline,Essence,11.034905792929415
9.510519035757246,437.0,Gris,Avec kilométrage,manuelle,2003.0,1.5,renault,clio,4.0,Autres,Diesel,6.082218910376446
10.46310334047155,190000.0,Blanc,Nouveau,manuelle,2009.0,1.4,volkswagen,golf 6,9.0,Compacte,Essence,12.154784614286667
9.31578088443418,123000.0,Orange,Avec kilométrage,manuelle,2016.0,1.2,renault,capture,6.0,Autres,Essence,11.719947764402807
12.429220196836383,81000.0,Noir,Nouveau,automatique,2021.0,2.0,mercedes-benz,220,190.0,4 x 4,Diesel,11.302216779257382
10.043292972227004,0.0,Blanc,Avec kilométrage,manuelle,2011.0,1.4,kia,rio,6.0,Berline,Essence,0.0
10.668978650219241,208000.0,Gris,Avec kilométrage,manuelle,2014.0,1.5,nissan,juke,5.0,4 x 4,Diesel,12.245298166364206
10.668978650219241,208000.0,Gris,Avec kilométrage,manuelle,2014.0,1.5,nissan,juke,5.0,4 x 4,Diesel,12.245298166364206
11.461642696843066,113000.0,Blanc,Avec kilométrage,automatique,2016.0,2.0,kia,sportage,10.0,4 x 4,Diesel,11.635151947212842
10.87806606028079,42000.0,Gris,Avec kilométrage,manuelle,2019.0,1.2,renault,megane,7.0,Berline,Essence,10.645448706505872
10.085850775128717,260.0,Blanc,Avec kilométrage,manuelle,2017.0,1.3,citroen,nemo,5.0,Utilitaire,Diesel,5.564520407322694
10.32551474894327,160000.0,Orange,Avec kilométrage,manuelle,2016.0,5.0,hyundai,i 10,5.0,Autres,Essence,11.982935344196433
9.87822102528824,230000.0,Gris,Avec kilométrage,manuelle,2010.0,1.2,citroen,c3,5.0,Compacte,Essence,12.345838935721968
11.07443600653965,209000.0,Gris,Avec kilométrage,manuelle,2019.0,1.6,audi,a3,6.0,Compacte,Diesel,12.250094315624496
8.922791623969637,134728.0,Blanc,Avec kilométrage,manuelle,2000.0,1.4,renault,megane,5.0,Berline,Diesel,11.811020632470438
10.915106645867503,188200.0,Noir,Avec kilométrage,manuelle,2017.0,1.2,volkswagen,golf 7,6.0,Compacte,Essence,12.145265819615581
11.326607934898927,35000.0,Noir,Avec kilométrage,automatique,2024.0,0.8,audi,a1,6.0,inconnu,Essence,10.463131911491967
10.043292972227004,155500.0,Blanc,Avec kilométrage,manuelle,2015.0,1.2,citroen,c3,5.0,Berline,Essence,11.954407441448915
9.31578088443418,314000.0,Beige,Avec kilométrage,manuelle,1988.0,5.0,mercedes-benz,230,5.0,Autres,Diesel,12.657151449598695
11.723648196284437,400000.0,Gris,Avec kilométrage,manuelle,1996.0,1.1,fiat,uno,4.0,Autres,Essence,12.899222326086994
10.064798252418377,356300.0,Rouge,Avec kilométrage,manuelle,2003.0,1.2,renault,clio,4.0,Berline,Essence,12.78353115821362
11.915058360753719,99000.0,Gris,Nouveau,automatique,2019.0,2.0,rover,over.range rover sport,10.0,Berline,Diesel,11.502885230075814
10.043292972227004,279000.0,Noir,Avec kilométrage,manuelle,2006.0,1.3,renault,clio,5.0,Berline,Essence,12.53897064502647
9.87822102528824,240000.0,Bleu,Nouveau,automatique,2006.0,1.2,peugeot,206,10000.0,Compacte,Essence,12.388398368982115
11.344518647594766,95000.0,Gris,Avec kilométrage,manuelle,2023.0,0.8,volkswagen,t-roc,6.0,4 x 4,Essence,11.461642696843066
11.03488966402723,92000.0,Blanc,Avec kilométrage,automatique,2020.0,1.6,mg,zs,7.0,inconnu,Essence,11.429554725537322
11.06665398721974,60000.0,Blanc,Avec kilométrage,manuelle,2022.0,1.2,ssangyong,tivoli,6.0,Autres,Essence,11.002116507732017
11.48247656671073,164000.0,Blanc,Avec kilométrage,automatique,2020.0,1.4,audi,a5,8.0,Berline,Essence,12.00762780434872
10.712215345197256,158000.0,Gris,Avec kilométrage,manuelle,2017.0,1.2,seat,leon,6.0,inconnu,Essence,11.970356641102999
10.62135173563291,160000.0,Blanc,Avec kilométrage,manuelle,2018.0,1.6,citroen,berlingo,110.0,Utilitaire,Diesel,11.982935344196433
10.457401400981889,115.0,Blanc,Nouveau,manuelle,2013.0,1.6,nissan,juke,7.0,4 x 4,Essence,4.7535901911063645
10.591647316585027,91.0,Bleu,Nouveau,manuelle,2021.0,1.2,suzuki,swift,5.0,Compacte,Essence,4.5217885770490405
10.239995502805316,149000.0,Gris,Nouveau,manuelle,2011.0,1.2,volkswagen,polo,5.0,Berline,Essence,11.91170829631447
10.778977123006351,157000.0,Noir,Avec kilométrage,automatique,2014.0,2.0,mazda,cx-5,9.0,4 x 4,Essence,11.964007453736912
11.06665398721974,58000.0,Blanc,Avec kilométrage,manuelle,2022.0,1.6,ssangyong,tivoli,6.0,Autres,Essence,10.968215530759236
10.645448706505872,118.0,Gris,Avec kilométrage,manuelle,2022.0,0.8,skoda,fabia,4.0,Compacte,Essence,4.77912349311153
11.251573687764477,87000.0,Rouge,Avec kilométrage,automatique,2020.0,1.6,hyundai,creta,7.0,Compacte,Essence,11.373674891823535
11.898194668458823,37692.0,Gris,Avec kilométrage,automatique,2022.0,1.6,mercedes-benz,250,6.0,4 x 4,Electrique,10.537229679803534
10.292179440058462,225000.0,Blanc,Avec kilométrage,manuelle,2011.0,1.6,bmw,serie 1,7.0,Berline,Essence,12.323860125621126
10.915106645867503,160000.0,Gris,Avec kilométrage,manuelle,2016.0,1.2,nissan,qashqai,5.0,Autres,Essence,11.982935344196433
9.421087402953841,65000.0,Blanc,Nouveau,automatique,2020.0,3.0,mercedes-benz,classe gle,18.0,Autres,Diesel,11.082157933374816
11.082157933374816,108.0,Autre,Avec kilométrage,manuelle,2018.0,0.8,volkswagen,golf 8,0.0,Compacte,Essence,4.6913478822291435
10.239995502805316,197.0,Noir,Avec kilométrage,manuelle,2011.0,5.0,kia,rio,6.0,Autres,Essence,5.288267030694535
11.127233571961003,208000.0,Gris,Avec kilométrage,manuelle,2014.0,2.0,mercedes-benz,220,8.0,Berline,Essence,12.245298166364206
10.645210588588755,289000.0,Gris,Avec kilométrage,manuelle,2021.0,3.0,peugeot,partner,5.0,Utilitaire,inconnu,12.574185427296195
11.373674891823535,232000.0,Blanc,Nouveau,manuelle,2017.0,2.0,volkswagen,tiguan,8.0,4 x 4,Diesel,12.354496960983985
10.55843949396453,47740.0,Beige,Nouveau,manuelle,2020.0,1.2,citroen,c35,4.0,Compacte,Essence,10.773545846468581
10.373522431293592,58000.0,Blanc,Avec kilométrage,manuelle,2020.0,1.2,mahindra,inconnu,5.0,Autres,Essence,10.968215530759236
10.819798284210286,200000.0,Noir,Avec kilométrage,automatique,2011.0,2.0,volvo,s80,9.0,Berline,Diesel,12.206077645517674
11.686887175419702,99000.0,Rouge,Non dédouanné,automatique,2017.0,2.0,kia,sportage,9.0,4 x 4,Essence,11.502885230075814
10.778977123006351,120000.0,Blanc,Nouveau,manuelle,2020.0,1.6,citroen,berlingo,6.0,inconnu,électrique,11.695255355062795
9.375939552625749,300000.0,Rouge,Avec kilométrage,manuelle,1994.0,1.2,renault,twingo,5.0,Autres,Essence,12.611541086966115
10.085850775128717,200.0,Bleu,Avec kilométrage,manuelle,2009.0,1.5,renault,megane,5.0,Autres,Diesel,5.303304908059076
11.461642696843066,87000.0,Blanc,Nouveau,automatique,2020.0,1.6,kia,sportage,7.0,Berline,Diesel,11.373674891823535
11.51293546492023,137000.0,Noir,Avec kilométrage,automatique,2016.0,2.5,isuzu,d-max,8.0,4 x 4,Diesel,11.827743504053695
9.61587214452889,200000.0,Gris,Avec kilométrage,manuelle,2003.0,1.6,ford,focus,7.0,Berline,Essence,12.206077645517674
11.050905878263567,224000.0,Noir,RS,manuelle,2019.0,1.6,volkswagen,passat,7.0,Berline,Essence,12.319405795112926
10.747229096720554,106000.0,Gris,Avec kilométrage,manuelle,2018.0,1.2,kia,rio,5.0,Compacte,Essence,11.571203807011969
9.210140351973516,500.0,Blanc,Avec kilométrage,manuelle,2004.0,1.5,citroen,c15,7.0,Berline,Diesel,6.2166061010848646
9.903487552536127,247000.0,Noir,RS,manuelle,2009.0,0.8,peugeot,206+,4.0,Compacte,Essence,12.417147664184915
11.034905792929415,209000.0,Noir,Avec kilométrage,manuelle,2017.0,1.2,volkswagen,golf 7,5.0,Compacte,Essence,12.250094315624496
10.532096211958502,280.0,Noir,Avec kilométrage,manuelle,2012.0,1.2,volkswagen,golf,5.0,Compacte,Essence,5.638354669333745
10.714439990727769,199700.0,Blanc,Avec kilométrage,manuelle,2015.0,1.4,volkswagen,jetta,7.0,inconnu,Essence,12.204576526902637
11.314486721293981,19000.0,Argent,Nouveau,manuelle,2024.0,2.0,peugeot,j9,7.0,4 x 4,Diesel,9.852246888342531
10.25769445336048,166000.0,Bleu,Avec kilométrage,manuelle,2019.0,1.2,peugeot,208,4.0,Autres,Essence,12.019749091416921
10.596659732783579,1000.0,Blanc,Nouveau,manuelle,2025.0,1.3,autres,autres,1.0,Autres,Essence,6.90875477931522
10.985309671896763,71000.0,Gris,Avec kilométrage,manuelle,2022.0,1.2,hyundai,i 20,84.0,Berline,Essence,11.170449240431308
10.518700218288165,95000.0,Noir,Avec kilométrage,manuelle,2022.0,1.2,suzuki,celerio,5.0,Compacte,Essence,11.461642696843066
10.809748150372926,75000.0,Marron,Avec kilométrage,manuelle,2020.0,1.6,volkswagen,caddy,5.0,Utilitaire,Diesel,11.225256725762893
10.434145214930487,168000.0,Blanc,Avec kilométrage,manuelle,2018.0,1.5,chery,a5,7.0,Berline,Essence,12.031725210748633
8.517393171418904,0.0,Orange,Non dédouanné,automatique,1980.0,2.0,volkswagen,transporter,10.0,Compacte,Diesel,0.0
10.703266939811954,132314.0,Blanc,Avec kilométrage,manuelle,2019.0,1.6,opel,astra,136.0,Berline,Diesel,11.792940722360976
9.787009914477434,300.0,Blanc,Avec kilométrage,manuelle,2008.0,1.9,citroen,berlingo,7.0,Utilitaire,Diesel,5.707110264748875
10.34177474101152,260000.0,Gris,Avec kilométrage,manuelle,2010.0,2.2,mazda,6,7.0,Berline,Diesel,12.468440756144114
10.463131911491967,317000.0,Gris,Avec kilométrage,manuelle,2011.0,1.6,citroen,c5,6.0,Berline,Diesel,12.666660207428574
8.824824939175638,10.0,Gris,Avec kilométrage,automatique,1996.0,1.4,renault,clio,4.0,Compacte,Essence,2.3978952727983707
11.289794413577894,9400.0,Autre,Nouveau,manuelle,2023.0,0.8,renault,capture,6.0,4 x 4,Essence,9.148571345578551
9.259225769705994,0.0,Blanc,Avec kilométrage,automatique,1999.0,1.9,renault,scenic,4.0,Berline,Hybride,0.0
9.90353755128617,460000.0,Noir,Avec kilométrage,manuelle,2006.0,1.4,peugeot,207,4.0,Compacte,Diesel,13.038983942375959
10.389026137075234,335000.0,Gris,Avec kilométrage,manuelle,2010.0,1.5,renault,megane,6.0,Compacte,Diesel,12.721888795877375
10.463131911491967,232000.0,Bleu,Avec kilométrage,manuelle,2011.0,2.0,alfa romeo,giulietta,10.0,inconnu,Diesel,12.354496960983985
10.518700218288165,151000.0,Marron,Avec kilométrage,manuelle,2023.0,1.4,suzuki,celerio,5.0,Berline,Essence,11.92504173829169
11.31204474745499,98000.0,Gris,Avec kilométrage,manuelle,2021.0,0.8,skoda,fabia,6.0,Autres,Essence,11.49273296168228
11.156264806643742,200.0,Noir,inconnu,automatique,2017.0,5.0,peugeot,3008,5.0,inconnu,Diesel,5.303304908059076
10.32551474894327,230.0,Rouge,Avec kilométrage,manuelle,2014.0,1.2,renault,clio,5.0,Compacte,Essence,5.442417710521793
10.714417768752456,200000.0,Bleu,Avec kilométrage,manuelle,2003.0,3.0,nissan,patrol,11.0,4 x 4,Diesel,12.206077645517674
10.404293143019792,286000.0,Noir,Avec kilométrage,manuelle,2018.0,3.0,citroen,berlingo,5.0,Utilitaire,Diesel,12.563750586299374
11.652696102959753,73000.0,Blanc,Nouveau,automatique,2022.0,1.5,volkswagen,golf 8,6.0,Berline,Hybride essence,11.19822841866684
10.043292972227004,81500.0,Noir,Avec kilométrage,manuelle,2020.0,0.8,chery,qq,3.0,Compacte,Essence,11.308370569092329
11.154835234271214,142000.0,Autre,Avec kilométrage,manuelle,2022.0,1.5,citroen,c4,6.0,Berline,Diesel,11.863589378812122
12.250094315624496,70000.0,Bleu,Avec kilométrage,automatique,2022.0,2.0,bmw,serie 5,10.0,Berline,Hybride Diesel,11.156264806643742
11.884495917930655,140000.0,Noir,Avec kilométrage,automatique,2021.0,2.0,bmw,serie 5,10.0,Berline,Hybride essence,11.849404844423074
10.33854382482173,314000.0,Rouge,Avec kilométrage,automatique,1988.0,3.0,mercedes-benz,viano,8.0,Monospace,Diesel,12.657151449598695
10.308985993422082,115000.0,Gris,Avec kilométrage,manuelle,2015.0,1.2,hyundai,i 10,5.0,Berline,Essence,11.652696102959753
10.308985993422082,593679.9999999994,Noir,Avec kilométrage,manuelle,2000.0,1.8,mitsubishi,pajero,9.0,4 x 4,Diesel,13.294097417051704
10.596659732783579,115000.0,Gris,Nouveau,manuelle,2022.0,1.4,fiat,tipo,5.0,Berline,Essence,11.652696102959753
10.491301994830229,110000.0,Blanc,Nouveau,manuelle,2022.0,1.2,peugeot,208,5.0,Compacte,Essence,11.608244735642321
10.491301994830229,126.0,Noir,Nouveau,manuelle,2022.0,1.2,peugeot,208,5.0,Autres,Essence,4.844187086458591
9.15915233520675,200.0,Bleu,Avec kilométrage,manuelle,1999.0,1.4,opel,corsa,4.0,Autres,Essence,5.303304908059076
9.581972891547895,200.0,Gris,Avec kilométrage,manuelle,1999.0,1.4,volkswagen,polo,4.0,Autres,Essence,5.303304908059076
10.545367754151743,161000.0,Blanc,Avec kilométrage,manuelle,2013.0,1.6,seat,leon,7.0,Compacte,Essence,11.989165855127435
10.55843949396453,160.0,Noir,Avec kilométrage,automatique,2017.0,1.2,citroen,c3,4.0,Compacte,Essence,5.081404364984463
